trip_id,route_id,direction_id,bus_id
T006705,R0010,1,B00823
T006706,R0010,1,B00824
T006707,R0010,0,B00824
T006708,R0010,1,B00824
T006709,R0010,0,B00824
T006710,R0010,1,B00824
T006711,R0010,0,B00824
T006712,R0010,0,B00825
T006713,R0010,1,B00825
T006714,R0010,0,B00825
T006715,R0010,1,B00825
T006716,R0010,0,B00825
T006717,R0010,1,B00825
T006718,R0010,1,B00826
T006719,R0010,0,B00826
T006720,R0010,1,B00826
T006721,R0010,0,B00826
T006722,R0010,1,B00826
T006723,R0010,0,B00826
T006724,R0010,0,B00827
T006725,R0010,1,B00827
T006726,R0010,0,B00827
T006727,R0010,1,B00827
T006728,R0010,0,B00827
T006729,R0010,1,B00827
T006730,R0010,1,B00828
T006731,R0010,0,B00828
T006732,R0010,1,B00828
T006733,R0010,0,B00828
T006734,R0010,1,B00828
T006735,R0010,0,B00828
T006736,R0010,0,B00829
T006737,R0010,1,B00829
T006738,R0010,0,B00829
T006739,R0010,1,B00829
T006740,R0010,0,B00829
T006741,R0010,1,B00829
T006742,R0010,1,B00830
T006743,R0010,0,B00830
T006744,R0010,1,B00830
T006745,R0010,0,B00830
T006746,R0010,1,B00830
T006747,R0010,0,B00830
T006748,R0010,0,B00831
T006749,R0010,1,B00831
T006750,R0010,0,B00831
T006751,R0010,1,B00831
T006752,R0010,0,B00831
T006753,R0010,1,B00831
T006754,R0010,1,B00832
T006755,R0010,0,B00832
T006756,R0010,1,B00832
T006757,R0010,0,B00832
T006758,R0010,1,B00832
T006759,R0010,0,B00832
T006760,R0010,0,B00833
T006761,R0010,1,B00833
T006762,R0010,0,B00833
T006763,R0010,1,B00833
T006764,R0010,0,B00833
T006765,R0010,1,B00833
T006766,R0010,1,B00834
T006767,R0010,0,B00834
T006768,R0010,1,B00834
T006769,R0010,0,B00834
T006770,R0010,1,B00834
T006771,R0010,0,B00835
T006772,R0010,1,B00835
T006773,R0010,0,B00835
T006774,R0010,1,B00835
T006775,R0010,0,B00835
T006776,R0010,1,B00836
T006777,R0010,0,B00836
T006778,R0010,1,B00836
T006779,R0010,0,B00836
T006780,R0010,1,B00836
T006781,R0010,0,B00837
T006782,R0010,1,B00837
T006783,R0010,0,B00837
T006784,R0010,1,B00837
T006785,R0010,0,B00837
T006786,R0010,1,B00838
T006787,R0010,0,B00838
T006788,R0010,1,B00838
T006789,R0010,0,B00838
T006790,R0010,1,B00838
T006791,R0010,0,B00839
T006792,R0010,1,B00839
T006793,R0010,0,B00839
T006794,R0010,1,B00839
T006795,R0010,0,B00839
T006796,R0010,1,B00840
T006797,R0010,0,B00840
T006798,R0010,1,B00840
T006799,R0010,0,B00840
T006800,R0010,1,B00840
T008160,R0011,0,B01021
T008161,R0011,1,B01021
T008162,R0011,0,B01021
T008163,R0011,1,B01021
T008164,R0011,0,B01021
T008165,R0011,1,B01021
T008166,R0011,0,B01021
T008167,R0011,1,B01021
T008168,R0011,0,B01021
T008169,R0011,1,B01021
T008170,R0011,0,B01021
T008171,R0011,1,B01021
T008172,R0011,1,B01022
T008173,R0011,0,B01022
T008174,R0011,1,B01022
T008175,R0011,0,B01022
T008176,R0011,1,B01022
T008177,R0011,0,B01022
T008178,R0011,1,B01022
T008179,R0011,0,B01022
T008180,R0011,1,B01022
T008181,R0011,0,B01022
T008182,R0011,1,B01022
T008183,R0011,0,B01022
T008184,R0011,0,B01023
T008185,R0011,1,B01023
T008186,R0011,0,B01023
T008187,R0011,1,B01023
T008188,R0011,0,B01023
T008189,R0011,1,B01023
T008190,R0011,0,B01023
T008191,R0011,1,B01023
T008192,R0011,0,B01023
T008193,R0011,1,B01023
T008194,R0011,0,B01023
T008195,R0011,1,B01023
T008196,R0011,1,B01024
T008197,R0011,0,B01024
T008198,R0011,1,B01024
T008199,R0011,0,B01024
T008200,R0011,1,B01024
T008201,R0011,0,B01024
T008202,R0011,1,B01024
T008203,R0011,0,B01024
T008204,R0011,1,B01024
T008205,R0011,0,B01024
T008206,R0011,1,B01024
T008207,R0011,0,B01024
T008208,R0011,0,B01025
T008209,R0011,1,B01025
T008210,R0011,0,B01025
T008211,R0011,1,B01025
T008212,R0011,0,B01025
T008213,R0011,1,B01025
T008214,R0011,0,B01025
T008215,R0011,1,B01025
T008216,R0011,0,B01025
T008217,R0011,1,B01025
T008218,R0011,0,B01025
T008219,R0011,1,B01026
T008220,R0011,0,B01026
T008221,R0011,1,B01026
T008222,R0011,0,B01026
T008223,R0011,1,B01026
T008224,R0011,0,B01026
T008225,R0011,1,B01026
T008226,R0011,0,B01026
T008227,R0011,1,B01026
T008228,R0011,0,B01026
T008229,R0011,1,B01026
T008230,R0011,0,B01027
T008231,R0011,1,B01027
T008232,R0011,0,B01027
T008233,R0011,1,B01027
T008234,R0011,0,B01027
T008235,R0011,1,B01027
T008236,R0011,0,B01027
T008237,R0011,1,B01027
T008238,R0011,0,B01027
T008239,R0011,1,B01027
T008240,R0011,0,B01027
T008241,R0011,1,B01028
T008242,R0011,0,B01028
T008243,R0011,1,B01028
T008244,R0011,0,B01028
T008245,R0011,1,B01028
T008246,R0011,0,B01028
T008247,R0011,1,B01028
T008248,R0011,0,B01028
T008249,R0011,1,B01028
T008250,R0011,0,B01028
T008251,R0011,1,B01028
T008252,R0011,0,B01029
T008253,R0011,1,B01029
T008254,R0011,0,B01029
T008255,R0011,1,B01029
T008256,R0011,0,B01029
T008257,R0011,1,B01029
T008258,R0011,0,B01029
T008259,R0011,1,B01029
T008260,R0011,0,B01029
T008261,R0011,1,B01029
T008262,R0011,0,B01029
T008263,R0011,1,B01030
T008264,R0011,0,B01030
T008265,R0011,1,B01030
T008266,R0011,0,B01030
T008267,R0011,1,B01030
T008268,R0011,0,B01030
T008269,R0011,1,B01030
T008270,R0011,0,B01030
T008271,R0011,1,B01030
T008272,R0011,0,B01030
T008273,R0011,1,B01030
T008274,R0011,0,B01031
T008275,R0011,1,B01031
T008276,R0011,0,B01031
T008277,R0011,1,B01031
T008278,R0011,0,B01031
T008279,R0011,1,B01031
T008280,R0011,0,B01031
T008281,R0011,1,B01031
T008282,R0011,0,B01031
T008283,R0011,1,B01031
T008284,R0011,0,B01031
T008285,R0011,1,B01032
T008286,R0011,0,B01032
T008287,R0011,1,B01032
T008288,R0011,0,B01032
T008289,R0011,1,B01032
T008290,R0011,0,B01032
T008291,R0011,1,B01032
T008292,R0011,0,B01032
T008293,R0011,1,B01032
T008294,R0011,0,B01032
T008295,R0011,1,B01032
T008296,R0011,0,B01033
T008297,R0011,1,B01033
T008298,R0011,0,B01033
T008299,R0011,1,B01033
T008300,R0011,0,B01033
T008301,R0011,1,B01033
T008302,R0011,0,B01033
T008303,R0011,1,B01033
T008304,R0011,0,B01033
T008305,R0011,1,B01033
T008306,R0011,0,B01033
T008307,R0011,1,B01034
T008308,R0011,0,B01034
T008309,R0011,1,B01034
T008310,R0011,0,B01034
T008311,R0011,1,B01034
T008312,R0011,0,B01034
T008313,R0011,1,B01034
T008314,R0011,0,B01034
T008315,R0011,1,B01034
T008316,R0011,0,B01034
T008317,R0011,1,B01034
T008318,R0011,0,B01035
T008319,R0011,1,B01035
T008320,R0011,0,B01035
T008321,R0011,1,B01035
T008322,R0011,0,B01035
T008323,R0011,1,B01035
T008324,R0011,0,B01035
T008325,R0011,1,B01035
T008326,R0011,0,B01035
T008327,R0011,1,B01035
T008328,R0011,0,B01035
T008329,R0011,1,B01036
T008330,R0011,0,B01036
T008331,R0011,1,B01036
T008332,R0011,0,B01036
T008333,R0011,1,B01036
T008334,R0011,0,B01036
T008335,R0011,1,B01036
T008336,R0011,0,B01036
T008337,R0011,1,B01036
T008338,R0011,0,B01036
T008339,R0011,1,B01036
T008340,R0011,0,B01037
T008341,R0011,1,B01037
T008342,R0011,0,B01037
T008343,R0011,1,B01037
T008344,R0011,0,B01037
T008345,R0011,1,B01037
T008346,R0011,0,B01037
T008347,R0011,1,B01037
T008348,R0011,0,B01037
T008349,R0011,1,B01037
T008350,R0011,0,B01037
T008351,R0011,1,B01038
T008352,R0011,0,B01038
T008353,R0011,1,B01038
T008354,R0011,0,B01038
T008355,R0011,1,B01038
T008356,R0011,0,B01038
T008357,R0011,1,B01038
T008358,R0011,0,B01038
T008359,R0011,1,B01038
T008360,R0011,0,B01038
T008361,R0011,1,B01038
T008362,R0011,0,B01039
T008363,R0011,1,B01039
T008364,R0011,0,B01039
T008365,R0011,1,B01039
T008366,R0011,0,B01039
T008367,R0011,1,B01039
T008368,R0011,0,B01039
T008369,R0011,1,B01039
T008370,R0011,0,B01039
T008371,R0011,1,B01039
T008372,R0011,0,B01039
T008373,R0011,1,B01040
T008374,R0011,0,B01040
T008375,R0011,1,B01040
T008376,R0011,0,B01040
T008377,R0011,1,B01040
T008378,R0011,0,B01040
T008379,R0011,1,B01040
T008380,R0011,0,B01040
T008381,R0011,1,B01040
T008382,R0011,0,B01040
T008383,R0011,1,B01040
T008384,R0011,0,B01041
T008385,R0011,1,B01041
T008386,R0011,0,B01041
T008387,R0011,1,B01041
T008388,R0011,0,B01041
T008389,R0011,1,B01041
T008390,R0011,0,B01041
T008391,R0011,1,B01041
T008392,R0011,0,B01041
T008393,R0011,1,B01041
T008394,R0011,0,B01041
T008395,R0011,1,B01042
T008396,R0011,0,B01042
T008397,R0011,1,B01042
T008398,R0011,0,B01042
T008399,R0011,1,B01042
T008400,R0011,0,B01042
T008401,R0011,1,B01042
T008402,R0011,0,B01042
T008403,R0011,1,B01042
T008404,R0011,0,B01042
T008405,R0011,1,B01042
T008406,R0011,0,B01043
T008407,R0011,1,B01043
T008408,R0011,0,B01043
T008409,R0011,1,B01043
T008410,R0011,0,B01043
T008411,R0011,1,B01043
T008412,R0011,0,B01043
T008413,R0011,1,B01043
T008414,R0011,0,B01043
T008415,R0011,1,B01043
T008416,R0011,1,B01044
T008417,R0011,0,B01044
T008418,R0011,1,B01044
T008419,R0011,0,B01044
T008420,R0011,1,B01044
T008421,R0011,0,B01044
T008422,R0011,1,B01044
T008423,R0011,0,B01044
T008424,R0011,1,B01044
T008425,R0011,0,B01044
T008426,R0011,0,B01045
T008427,R0011,1,B01045
T008428,R0011,0,B01045
T008429,R0011,1,B01045
T008430,R0011,0,B01045
T008431,R0011,1,B01045
T008432,R0011,0,B01045
T008433,R0011,1,B01045
T008434,R0011,0,B01045
T008435,R0011,1,B01045
T008436,R0011,1,B01046
T008437,R0011,0,B01046
T008438,R0011,1,B01046
T008439,R0011,0,B01046
T008440,R0011,1,B01046
T008441,R0011,0,B01046
T008442,R0011,1,B01046
T008443,R0011,0,B01046
T008444,R0011,1,B01046
T008445,R0011,0,B01046
T008446,R0011,0,B01047
T008447,R0011,1,B01047
T008448,R0011,0,B01047
T008449,R0011,1,B01047
T008450,R0011,0,B01047
T008451,R0011,1,B01047
T008452,R0011,0,B01047
T008453,R0011,1,B01047
T008454,R0011,0,B01047
T008455,R0011,1,B01047
T008456,R0011,1,B01048
T008457,R0011,0,B01048
T008458,R0011,1,B01048
T008459,R0011,0,B01048
T008460,R0011,1,B01048
T008461,R0011,0,B01048
T008462,R0011,1,B01048
T008463,R0011,0,B01048
T008464,R0011,1,B01048
T008465,R0011,0,B01048
T008466,R0011,0,B01049
T008467,R0011,1,B01049
T008468,R0011,0,B01049
T008469,R0011,1,B01049
T008470,R0011,0,B01049
T008471,R0011,1,B01049
T008472,R0011,0,B01049
T008473,R0011,1,B01049
T008474,R0011,0,B01049
T008475,R0011,1,B01049
T008476,R0011,1,B01050
T008477,R0011,0,B01050
T008478,R0011,1,B01050
T008479,R0011,0,B01050
T008480,R0011,1,B01050
T008481,R0011,0,B01050
T008482,R0011,1,B01050
T008483,R0011,0,B01050
T008484,R0011,1,B01050
T008485,R0011,0,B01050
T009809,R0012,0,B01231
T009810,R0012,1,B01231
T009811,R0012,0,B01231
T009812,R0012,1,B01231
T009813,R0012,0,B01231
T009814,R0012,1,B01231
T009815,R0012,0,B01231
T009816,R0012,1,B01231
T009817,R0012,0,B01231
T009818,R0012,1,B01231
T009819,R0012,1,B01232
T009820,R0012,0,B01232
T009821,R0012,1,B01232
T009822,R0012,0,B01232
T009823,R0012,1,B01232
T009824,R0012,0,B01232
T009825,R0012,1,B01232
T009826,R0012,0,B01232
T009827,R0012,1,B01232
T009828,R0012,0,B01232
T009829,R0012,0,B01233
T009830,R0012,1,B01233
T009831,R0012,0,B01233
T009832,R0012,1,B01233
T009833,R0012,0,B01233
T009834,R0012,1,B01233
T009835,R0012,0,B01233
T009836,R0012,1,B01233
T009837,R0012,0,B01233
T009838,R0012,1,B01233
T009839,R0012,1,B01234
T009840,R0012,0,B01234
T009841,R0012,1,B01234
T009842,R0012,0,B01234
T009843,R0012,1,B01234
T009844,R0012,0,B01234
T009845,R0012,1,B01234
T009846,R0012,0,B01234
T009847,R0012,1,B01234
T009848,R0012,0,B01234
T009849,R0012,0,B01235
T009850,R0012,1,B01235
T009851,R0012,0,B01235
T009852,R0012,1,B01235
T009853,R0012,0,B01235
T009854,R0012,1,B01235
T009855,R0012,0,B01235
T009856,R0012,1,B01235
T009857,R0012,0,B01235
T009858,R0012,1,B01235
T009859,R0012,1,B01236
T009860,R0012,0,B01236
T009861,R0012,1,B01236
T009862,R0012,0,B01236
T009863,R0012,1,B01236
T009864,R0012,0,B01236
T009865,R0012,1,B01236
T009866,R0012,0,B01236
T009867,R0012,1,B01236
T009868,R0012,0,B01236
T009869,R0012,0,B01237
T009870,R0012,1,B01237
T009871,R0012,0,B01237
T009872,R0012,1,B01237
T009873,R0012,0,B01237
T009874,R0012,1,B01237
T009875,R0012,0,B01237
T009876,R0012,1,B01237
T009877,R0012,0,B01237
T009878,R0012,1,B01238
T009879,R0012,0,B01238
T009880,R0012,1,B01238
T009881,R0012,0,B01238
T009882,R0012,1,B01238
T009883,R0012,0,B01238
T009884,R0012,1,B01238
T009885,R0012,0,B01238
T009886,R0012,1,B01238
T009887,R0012,0,B01239
T009888,R0012,1,B01239
T009889,R0012,0,B01239
T009890,R0012,1,B01239
T009891,R0012,0,B01239
T009892,R0012,1,B01239
T009893,R0012,0,B01239
T009894,R0012,1,B01239
T009895,R0012,0,B01239
T009896,R0012,1,B01240
T009897,R0012,0,B01240
T009898,R0012,1,B01240
T009899,R0012,0,B01240
T009900,R0012,1,B01240
T009901,R0012,0,B01240
T009902,R0012,1,B01240
T009903,R0012,0,B01240
T009904,R0012,1,B01240
T009905,R0012,0,B01241
T009906,R0012,1,B01241
T009907,R0012,0,B01241
T009908,R0012,1,B01241
T009909,R0012,0,B01241
T009910,R0012,1,B01241
T009911,R0012,0,B01241
T009912,R0012,1,B01241
T009913,R0012,0,B01241
T009914,R0012,1,B01242
T009915,R0012,0,B01242
T009916,R0012,1,B01242
T009917,R0012,0,B01242
T009918,R0012,1,B01242
T009919,R0012,0,B01242
T009920,R0012,1,B01242
T009921,R0012,0,B01242
T009922,R0012,1,B01242
T009923,R0012,0,B01243
T009924,R0012,1,B01243
T009925,R0012,0,B01243
T009926,R0012,1,B01243
T009927,R0012,0,B01243
T009928,R0012,1,B01243
T009929,R0012,0,B01243
T009930,R0012,1,B01243
T009931,R0012,0,B01243
T009932,R0012,1,B01244
T009933,R0012,0,B01244
T009934,R0012,1,B01244
T009935,R0012,0,B01244
T009936,R0012,1,B01244
T009937,R0012,0,B01244
T009938,R0012,1,B01244
T009939,R0012,0,B01244
T009940,R0012,1,B01244
T009941,R0012,0,B01245
T009942,R0012,1,B01245
T009943,R0012,0,B01245
T009944,R0012,1,B01245
T009945,R0012,0,B01245
T009946,R0012,1,B01245
T009947,R0012,0,B01245
T009948,R0012,1,B01245
T009949,R0012,0,B01245
T009950,R0012,1,B01246
T009951,R0012,0,B01246
T009952,R0012,1,B01246
T009953,R0012,0,B01246
T009954,R0012,1,B01246
T009955,R0012,0,B01246
T009956,R0012,1,B01246
T009957,R0012,0,B01246
T009958,R0012,1,B01246
T009959,R0012,0,B01247
T009960,R0012,1,B01247
T009961,R0012,0,B01247
T009962,R0012,1,B01247
T009963,R0012,0,B01247
T009964,R0012,1,B01247
T009965,R0012,0,B01247
T009966,R0012,1,B01247
T009967,R0012,0,B01247
T009968,R0012,1,B01248
T009969,R0012,0,B01248
T009970,R0012,1,B01248
T009971,R0012,0,B01248
T009972,R0012,1,B01248
T009973,R0012,0,B01248
T009974,R0012,1,B01248
T009975,R0012,0,B01248
T009976,R0012,1,B01248
T009977,R0012,0,B01249
T009978,R0012,1,B01249
T009979,R0012,0,B01249
T009980,R0012,1,B01249
T009981,R0012,0,B01249
T009982,R0012,1,B01249
T009983,R0012,0,B01249
T009984,R0012,1,B01249
T009985,R0012,0,B01249
T009986,R0012,1,B01250
T009987,R0012,0,B01250
T009988,R0012,1,B01250
T009989,R0012,0,B01250
T009990,R0012,1,B01250
T009991,R0012,0,B01250
T009992,R0012,1,B01250
T009993,R0012,0,B01250
T009994,R0012,1,B01250
T009995,R0012,0,B01251
T009996,R0012,1,B01251
T009997,R0012,0,B01251
T009998,R0012,1,B01251
T009999,R0012,0,B01251
T010000,R0012,1,B01251
T010001,R0012,0,B01251
T010002,R0012,1,B01251
T010003,R0012,0,B01251
T010004,R0012,1,B01252
T010005,R0012,0,B01252
T010006,R0012,1,B01252
T010007,R0012,0,B01252
T010008,R0012,1,B01252
T010009,R0012,0,B01252
T010010,R0012,1,B01252
T010011,R0012,0,B01252
T010012,R0012,1,B01252
T010013,R0012,0,B01253
T010014,R0012,1,B01253
T010015,R0012,0,B01253
T010016,R0012,1,B01253
T010017,R0012,0,B01253
T010018,R0012,1,B01253
T010019,R0012,0,B01253
T010020,R0012,1,B01253
T010021,R0012,0,B01253
T010022,R0012,1,B01254
T010023,R0012,0,B01254
T010024,R0012,1,B01254
T010025,R0012,0,B01254
T010026,R0012,1,B01254
T010027,R0012,0,B01254
T010028,R0012,1,B01254
T010029,R0012,0,B01254
T010030,R0012,1,B01254
T010031,R0012,0,B01255
T010032,R0012,1,B01255
T010033,R0012,0,B01255
T010034,R0012,1,B01255
T010035,R0012,0,B01255
T010036,R0012,1,B01255
T010037,R0012,0,B01255
T010038,R0012,1,B01255
T010039,R0012,0,B01255
T010040,R0012,1,B01256
T010041,R0012,0,B01256
T010042,R0012,1,B01256
T010043,R0012,0,B01256
T010044,R0012,1,B01256
T010045,R0012,0,B01256
T010046,R0012,1,B01256
T010047,R0012,0,B01256
T010048,R0012,1,B01256
T010049,R0012,0,B01257
T010050,R0012,1,B01257
T010051,R0012,0,B01257
T010052,R0012,1,B01257
T010053,R0012,0,B01257
T010054,R0012,1,B01257
T010055,R0012,0,B01257
T010056,R0012,1,B01257
T010057,R0012,0,B01257
T010058,R0012,1,B01258
T010059,R0012,0,B01258
T010060,R0012,1,B01258
T010061,R0012,0,B01258
T010062,R0012,1,B01258
T010063,R0012,0,B01258
T010064,R0012,1,B01258
T010065,R0012,0,B01258
T010066,R0012,1,B01258
T010067,R0012,0,B01259
T010068,R0012,1,B01259
T010069,R0012,0,B01259
T010070,R0012,1,B01259
T010071,R0012,0,B01259
T010072,R0012,1,B01259
T010073,R0012,0,B01259
T010074,R0012,1,B01259
T010075,R0012,1,B01260
T010076,R0012,0,B01260
T010077,R0012,1,B01260
T010078,R0012,0,B01260
T010079,R0012,1,B01260
T010080,R0012,0,B01260
T010081,R0012,1,B01260
T010082,R0012,0,B01260
T010083,R0013,0,B01261
T010084,R0013,1,B01261
T010085,R0013,0,B01261
T010086,R0013,1,B01261
T010087,R0013,0,B01261
T010088,R0013,1,B01261
T010089,R0013,0,B01261
T010090,R0013,1,B01261
T010091,R0013,0,B01261
T010092,R0013,1,B01261
T010093,R0013,0,B01261
T010094,R0013,1,B01261
T010095,R0013,1,B01262
T010096,R0013,0,B01262
T010097,R0013,1,B01262
T010098,R0013,0,B01262
T010099,R0013,1,B01262
T010100,R0013,0,B01262
T010101,R0013,1,B01262
T010102,R0013,0,B01262
T010103,R0013,1,B01262
T010104,R0013,0,B01262
T010105,R0013,1,B01262
T010106,R0013,0,B01262
T010107,R0013,0,B01263
T010108,R0013,1,B01263
T010109,R0013,0,B01263
T010110,R0013,1,B01263
T010111,R0013,0,B01263
T010112,R0013,1,B01263
T010113,R0013,0,B01263
T010114,R0013,1,B01263
T010115,R0013,0,B01263
T010116,R0013,1,B01263
T010117,R0013,0,B01263
T010118,R0013,1,B01263
T010119,R0013,1,B01264
T010120,R0013,0,B01264
T010121,R0013,1,B01264
T010122,R0013,0,B01264
T010123,R0013,1,B01264
T010124,R0013,0,B01264
T010125,R0013,1,B01264
T010126,R0013,0,B01264
T010127,R0013,1,B01264
T010128,R0013,0,B01264
T010129,R0013,1,B01264
T010130,R0013,0,B01264
T010131,R0013,0,B01265
T010132,R0013,1,B01265
T010133,R0013,0,B01265
T010134,R0013,1,B01265
T010135,R0013,0,B01265
T010136,R0013,1,B01265
T010137,R0013,0,B01265
T010138,R0013,1,B01265
T010139,R0013,0,B01265
T010140,R0013,1,B01265
T010141,R0013,0,B01265
T010142,R0013,1,B01265
T010143,R0013,1,B01266
T010144,R0013,0,B01266
T010145,R0013,1,B01266
T010146,R0013,0,B01266
T010147,R0013,1,B01266
T010148,R0013,0,B01266
T010149,R0013,1,B01266
T010150,R0013,0,B01266
T010151,R0013,1,B01266
T010152,R0013,0,B01266
T010153,R0013,1,B01266
T010154,R0013,0,B01266
T010155,R0013,0,B01267
T010156,R0013,1,B01267
T010157,R0013,0,B01267
T010158,R0013,1,B01267
T010159,R0013,0,B01267
T010160,R0013,1,B01267
T010161,R0013,0,B01267
T010162,R0013,1,B01267
T010163,R0013,0,B01267
T010164,R0013,1,B01267
T010165,R0013,0,B01267
T010166,R0013,1,B01268
T010167,R0013,0,B01268
T010168,R0013,1,B01268
T010169,R0013,0,B01268
T010170,R0013,1,B01268
T010171,R0013,0,B01268
T010172,R0013,1,B01268
T010173,R0013,0,B01268
T010174,R0013,1,B01268
T010175,R0013,0,B01268
T010176,R0013,1,B01268
T010177,R0013,0,B01268
T010178,R0013,0,B01269
T010179,R0013,1,B01269
T010180,R0013,0,B01269
T010181,R0013,1,B01269
T010182,R0013,0,B01269
T010183,R0013,1,B01269
T010184,R0013,0,B01269
T010185,R0013,1,B01269
T010186,R0013,0,B01269
T010187,R0013,1,B01269
T010188,R0013,0,B01269
T010189,R0013,1,B01270
T010190,R0013,0,B01270
T010191,R0013,1,B01270
T010192,R0013,0,B01270
T010193,R0013,1,B01270
T010194,R0013,0,B01270
T010195,R0013,1,B01270
T010196,R0013,0,B01270
T010197,R0013,1,B01270
T010198,R0013,0,B01270
T010199,R0013,1,B01270
T010200,R0013,0,B01271
T010201,R0013,1,B01271
T010202,R0013,0,B01271
T010203,R0013,1,B01271
T010204,R0013,0,B01271
T010205,R0013,1,B01271
T010206,R0013,0,B01271
T010207,R0013,1,B01271
T010208,R0013,0,B01271
T010209,R0013,1,B01271
T010210,R0013,0,B01271
T010211,R0013,1,B01272
T010212,R0013,0,B01272
T010213,R0013,1,B01272
T010214,R0013,0,B01272
T010215,R0013,1,B01272
T010216,R0013,0,B01272
T010217,R0013,1,B01272
T010218,R0013,0,B01272
T010219,R0013,1,B01272
T010220,R0013,0,B01272
T010221,R0013,1,B01272
T010222,R0013,0,B01273
T010223,R0013,1,B01273
T010224,R0013,0,B01273
T010225,R0013,1,B01273
T010226,R0013,0,B01273
T010227,R0013,1,B01273
T010228,R0013,0,B01273
T010229,R0013,1,B01273
T010230,R0013,0,B01273
T010231,R0013,1,B01273
T010232,R0013,0,B01273
T010233,R0013,1,B01274
T010234,R0013,0,B01274
T010235,R0013,1,B01274
T010236,R0013,0,B01274
T010237,R0013,1,B01274
T010238,R0013,0,B01274
T010239,R0013,1,B01274
T010240,R0013,0,B01274
T010241,R0013,1,B01274
T010242,R0013,0,B01274
T010243,R0013,1,B01274
T010244,R0013,0,B01275
T010245,R0013,1,B01275
T010246,R0013,0,B01275
T010247,R0013,1,B01275
T010248,R0013,0,B01275
T010249,R0013,1,B01275
T010250,R0013,0,B01275
T010251,R0013,1,B01275
T010252,R0013,0,B01275
T010253,R0013,1,B01275
T010254,R0013,0,B01275
T010255,R0013,1,B01276
T010256,R0013,0,B01276
T010257,R0013,1,B01276
T010258,R0013,0,B01276
T010259,R0013,1,B01276
T010260,R0013,0,B01276
T010261,R0013,1,B01276
T010262,R0013,0,B01276
T010263,R0013,1,B01276
T010264,R0013,0,B01276
T010265,R0013,1,B01276
T010266,R0013,0,B01277
T010267,R0013,1,B01277
T010268,R0013,0,B01277
T010269,R0013,1,B01277
T010270,R0013,0,B01277
T010271,R0013,1,B01277
T010272,R0013,0,B01277
T010273,R0013,1,B01277
T010274,R0013,0,B01277
T010275,R0013,1,B01277
T010276,R0013,0,B01277
T010277,R0013,1,B01278
T010278,R0013,0,B01278
T010279,R0013,1,B01278
T010280,R0013,0,B01278
T010281,R0013,1,B01278
T010282,R0013,0,B01278
T010283,R0013,1,B01278
T010284,R0013,0,B01278
T010285,R0013,1,B01278
T010286,R0013,0,B01278
T010287,R0013,1,B01278
T010288,R0013,0,B01279
T010289,R0013,1,B01279
T010290,R0013,0,B01279
T010291,R0013,1,B01279
T010292,R0013,0,B01279
T010293,R0013,1,B01279
T010294,R0013,0,B01279
T010295,R0013,1,B01279
T010296,R0013,0,B01279
T010297,R0013,1,B01279
T010298,R0013,0,B01279
T010299,R0013,1,B01280
T010300,R0013,0,B01280
T010301,R0013,1,B01280
T010302,R0013,0,B01280
T010303,R0013,1,B01280
T010304,R0013,0,B01280
T010305,R0013,1,B01280
T010306,R0013,0,B01280
T010307,R0013,1,B01280
T010308,R0013,0,B01280
T010309,R0013,1,B01280
T010310,R0013,0,B01281
T010311,R0013,1,B01281
T010312,R0013,0,B01281
T010313,R0013,1,B01281
T010314,R0013,0,B01281
T010315,R0013,1,B01281
T010316,R0013,0,B01281
T010317,R0013,1,B01281
T010318,R0013,0,B01281
T010319,R0013,1,B01281
T010320,R0013,0,B01281
T010321,R0013,1,B01282
T010322,R0013,0,B01282
T010323,R0013,1,B01282
T010324,R0013,0,B01282
T010325,R0013,1,B01282
T010326,R0013,0,B01282
T010327,R0013,1,B01282
T010328,R0013,0,B01282
T010329,R0013,1,B01282
T010330,R0013,0,B01282
T010331,R0013,1,B01282
T010332,R0013,0,B01283
T010333,R0013,1,B01283
T010334,R0013,0,B01283
T010335,R0013,1,B01283
T010336,R0013,0,B01283
T010337,R0013,1,B01283
T010338,R0013,0,B01283
T010339,R0013,1,B01283
T010340,R0013,0,B01283
T010341,R0013,1,B01283
T010342,R0013,0,B01283
T010343,R0013,1,B01284
T010344,R0013,0,B01284
T010345,R0013,1,B01284
T010346,R0013,0,B01284
T010347,R0013,1,B01284
T010348,R0013,0,B01284
T010349,R0013,1,B01284
T010350,R0013,0,B01284
T010351,R0013,1,B01284
T010352,R0013,0,B01284
T010353,R0013,1,B01284
T010354,R0013,0,B01285
T010355,R0013,1,B01285
T010356,R0013,0,B01285
T010357,R0013,1,B01285
T010358,R0013,0,B01285
T010359,R0013,1,B01285
T010360,R0013,0,B01285
T010361,R0013,1,B01285
T010362,R0013,0,B01285
T010363,R0013,1,B01285
T010364,R0013,1,B01286
T010365,R0013,0,B01286
T010366,R0013,1,B01286
T010367,R0013,0,B01286
T010368,R0013,1,B01286
T010369,R0013,0,B01286
T010370,R0013,1,B01286
T010371,R0013,0,B01286
T010372,R0013,1,B01286
T010373,R0013,0,B01286
T010374,R0013,0,B01287
T010375,R0013,1,B01287
T010376,R0013,0,B01287
T010377,R0013,1,B01287
T010378,R0013,0,B01287
T010379,R0013,1,B01287
T010380,R0013,0,B01287
T010381,R0013,1,B01287
T010382,R0013,0,B01287
T010383,R0013,1,B01287
T010384,R0013,1,B01288
